order_id (unique),product_id,column3,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
13217,P0582,,S0031,04-Oct-17,0 sales,0,7,9.45,PR14,,PR03,,NA
13218,P0356,,S0024,04-Oct-17,0 sales,0,3,2.5,PR14,,PR03,,NA
13219,P0400,,S0090,04-Oct-17,0 sales,0,1,7.5,PR14,,PR03,,NA
13220,P0386,,S0110,04-Oct-17,0 sales,0,10,16.9,PR14,,PR03,,NA
13221,P0483,,S0015,04-Oct-17,0 sales,0,2,10,PR14,,PR03,,NA
13222,P0321,,S0113,04-Oct-17,0 sales,0,7,11.95,PR14,,PR03,,NA
13223,P0652,,S0058,04-Oct-17,0 sales,0,14,4.45,PR14,,PR03,,NA
13224,P0642,,S0050,04-Oct-17,0 sales,0,21,2.5,PR14,,PR03,,NA
13225,P0333,,S0140,04-Oct-17,2 sales,3.43,42,1.85,PR14,,PR03,,NA
13226,P0356,,S0082,04-Oct-17,0 sales,0,7,2.5,PR14,,PR03,,NA
13227,P0438,,S0065,04-Oct-17,3 sales,1.39,65,0.5,PR14,,PR03,,NA
13228,P0286,,S0075,04-Oct-17,0 sales,0,14,1,PR14,,PR03,,NA
13229,P0602,,S0031,04-Oct-17,0 sales,0,11,10.9,PR14,,PR03,,NA
13230,P0664,,S0104,04-Oct-17,0 sales,0,45,1.25,PR14,,PR03,,NA
13231,P0664,,S0044,04-Oct-17,1 sales,1.16,12,1.25,PR14,,PR03,,NA
13232,P0116,,S0143,04-Oct-17,0 sales,0,22,1.15,PR10,verylow,PR03,,NA
13233,P0459,,S0070,04-Oct-17,0 sales,0,42,3.35,PR14,,PR03,,NA
13234,P0500,,S0058,04-Oct-17,0 sales,0,10,7.95,PR14,,PR03,,NA
13235,P0051,,S0063,04-Oct-17,4 sales,2.59,0,0.7,PR14,,PR03,,NA
13236,P0067,,S0049,04-Oct-17,0 sales,0,10,16.9,PR10,verylow,PR03,,NA
13237,P0386,,S0048,04-Oct-17,0 sales,0,6,NA,PR14,,PR03,,NA
13238,P0681,,S0067,04-Oct-17,1 sales,9.24,4,10.9,PR14,,PR03,,NA
13239,P0280,,S0028,04-Oct-17,0 sales,0,116,NA,PR14,,PR03,,NA
13240,P0458,,S0093,04-Oct-17,0 sales,0,19,4.5,PR14,,PR03,,NA
13241,P0325,,S0020,04-Oct-17,1 sales,8.56,41,9.25,PR14,,PR03,,NA
13242,P0055,,S0085,04-Oct-17,4 sales,11.02,153,3.5,PR05,verylow,PR03,,NA
13243,P0150,,S0020,04-Oct-17,0 sales,0,2,12.99,PR14,,PR03,,NA
13244,P0042,,S0042,04-Oct-17,0 sales,0,12,5.5,PR14,,PR03,,NA
13245,P0551,,S0084,04-Oct-17,0 sales,0,2,1.85,PR14,,PR03,,NA
13246,P0327,,S0126,04-Oct-17,0 sales,0,7,3.1,PR14,,PR03,,NA
13247,P0458,,S0083,04-Oct-17,0 sales,0,15,4.5,PR14,,PR03,,NA
13248,P0454,,S0070,04-Oct-17,0 sales,0,9,2.35,PR10,moderate,PR03,,NA
13249,P0732,,S0065,04-Oct-17,0 sales,0,10,8.95,PR14,,PR03,,NA
13250,P0499,,S0060,04-Oct-17,1 sales,0.69,23,0.75,PR14,,PR03,,NA
13251,P0187,,S0055,05-Oct-17,0 sales,0,12,21.99,PR14,,PR03,,NA
13252,P0277,,S0095,05-Oct-17,0 sales,0,6,3.95,PR14,,PR03,,NA
13253,P0616,,S0090,05-Oct-17,0 sales,0,3,19.95,PR14,,PR03,,NA
13254,P0500,,S0045,05-Oct-17,2 sales,11.02,12,6.95,PR10,verylow,PR03,,NA
13255,P0050,,S0110,05-Oct-17,0 sales,0,14,7.5,PR14,,PR03,,NA
13256,P0711,,S0032,05-Oct-17,0 sales,0,10,9.9,PR14,,PR03,,NA
13257,P0436,,S0021,05-Oct-17,2 sales,6.48,18,3.5,PR14,,PR03,,NA
13258,P0569,,S0002,05-Oct-17,3 sales,8.61,32,3.1,PR14,,PR03,,NA
13259,P0454,,S0125,05-Oct-17,0 sales,0,1,2.35,PR14,,PR03,,NA
13260,P0699,,S0024,05-Oct-17,0 sales,0,3,10,PR14,,PR03,,NA
13261,P0175,,S0063,05-Oct-17,0 sales,0,24,5.5,PR14,,PR03,,NA
13262,P0671,,S0138,05-Oct-17,0 sales,0,5,3.25,PR14,,PR03,,NA
13263,P0147,,S0049,05-Oct-17,0 sales,0,8,5.5,PR14,,PR03,,NA
13264,P0083,,S0104,05-Oct-17,0 sales,0,7,7.45,PR14,,PR03,,NA
13265,P0642,,S0004,05-Oct-17,0 sales,0,7,2.5,PR14,,PR03,,NA
13266,P0639,,S0115,05-Oct-17,0 sales,0,11,7.95,PR14,,PR03,,NA
13267,P0196,,S0052,05-Oct-17,0 sales,0,20,8.9,PR14,,PR03,,NA
13268,P0504,,S0087,05-Oct-17,0 sales,0,2,14.9,PR14,,PR03,,NA
13269,P0129,,S0096,05-Oct-17,0 sales,0,4,29.95,PR14,,PR03,,NA
13270,P0275,,S0022,05-Oct-17,3 sales,5.1,16,2.45,PR05,low,PR03,,NA
13271,P0711,,S0083,05-Oct-17,0 sales,0,12,9.9,PR14,,PR03,,NA
13272,P0399,,S0144,05-Oct-17,0 sales,0,1,4.5,PR14,,PR03,,NA
13273,P0195,,S0104,05-Oct-17,0 sales,0,13,6.4,PR14,,PR03,,NA
13274,P0132,,S0043,05-Oct-17,2 sales,18.5,7,9.99,PR14,,PR03,,NA
13275,P0402,,S0038,05-Oct-17,0 sales,0,10,7.75,PR14,,PR03,,NA
13276,P0079,,S0055,05-Oct-17,0 sales,0,39,2.6,PR14,,PR03,,NA
13277,P0051,,S0127,05-Oct-17,0 sales,0,21,0.7,PR14,,PR03,,NA
13278,P0283,,S0020,05-Oct-17,0 sales,0,1,23.5,PR14,,PR03,,NA
13279,P0663,,S0117,05-Oct-17,2 sales,6.85,31,4.25,PR10,moderate,PR03,,NA
13280,P0219,,S0022,05-Oct-17,0 sales,0,3,7.25,PR05,verylow,PR03,,NA
13281,P0068,,S0125,05-Oct-17,0 sales,0,13,6.15,PR14,,PR03,,NA
13282,P0277,,S0141,05-Oct-17,0 sales,0,3,3.95,PR10,verylow,PR03,,NA
13283,P0144,,S0002,05-Oct-17,0 sales,0,10,4.95,PR14,,PR03,,NA
13284,P0261,,S0031,05-Oct-17,2 sales,8.06,29,4.75,PR14,,PR03,,NA
13285,P0658,,S0139,05-Oct-17,0 sales,0,2,28.45,PR14,,PR03,,NA
13286,P0206,,S0087,05-Oct-17,0 sales,0,46,1.75,PR14,,PR03,,NA
13287,P0473,,S0085,05-Oct-17,0 sales,0,7,29.9,PR14,,PR03,,NA
13288,P0103,,S0128,05-Oct-17,3 sales,8.19,33,NA,PR14,,PR03,,NA
13289,P0420,,S0022,05-Oct-17,0 sales,0,2,0.75,PR14,,PR03,,NA
13290,P0611,,S0027,05-Oct-17,0 sales,0,2,15,PR14,,PR03,,NA
13291,P0147,,S0067,05-Oct-17,0 sales,0,11,5.5,PR14,,PR03,,NA
13292,P0689,,S0094,05-Oct-17,1 sales,25.34,0,29.9,PR14,,PR03,,NA
13293,P0177,,S0132,05-Oct-17,0 sales,0,14,10.9,PR14,,PR03,,NA
13294,P0500,,S0073,05-Oct-17,0 sales,0,15,7.95,PR10,verylow,PR03,,NA
13295,P0162,,S0117,05-Oct-17,0 sales,0,5,4.5,PR14,,PR03,,NA
13296,P0131,,S0003,05-Oct-17,0 sales,0,18,2.25,PR14,,PR03,,NA
13297,P0689,,S0106,05-Oct-17,0 sales,0,12,29.9,PR14,,PR03,,NA
13298,P0461,,S0023,05-Oct-17,0 sales,0,5,16.5,PR14,,PR03,,NA
13299,P0090,,S0094,05-Oct-17,0 sales,0,20,3.25,PR14,,PR03,,NA
13300,P0499,,S0091,05-Oct-17,0 sales,0,19,0.75,PR14,,PR03,,NA
13301,P0747,,S0115,05-Oct-17,0 sales,0,17,13.25,PR14,,PR03,,NA
13302,P0364,,S0015,05-Oct-17,1 sales,0.93,28,1,PR14,,PR03,,NA
13303,P0348,,S0077,05-Oct-17,1 sales,2.13,5,2.3,PR14,,PR03,,NA
13304,P0057,,S0031,05-Oct-17,0 sales,0,6,9.9,PR14,,PR03,,NA
13305,P0177,,S0052,05-Oct-17,0 sales,0,8,10.9,PR14,,PR03,,NA
13306,P0746,,S0028,06-Oct-17,0 sales,0,350,NA,PR14,,PR03,,NA
13307,P0327,,S0042,06-Oct-17,0 sales,0,7,3.25,PR14,,PR03,,NA
13308,P0277,,S0050,06-Oct-17,1 sales,3.19,26,3.95,PR10,verylow,PR03,,NA
13309,P0408,,S0115,06-Oct-17,1 sales,14.58,7,22.95,PR05,low,PR03,,NA
13310,P0011,,S0066,06-Oct-17,0 sales,0,5,36,PR14,,PR03,,NA
13311,P0694,,S0012,06-Oct-17,0 sales,0,2,6.55,PR14,,PR03,,NA
13312,P0427,,S0067,06-Oct-17,1 sales,2.27,3,2.45,PR14,,PR03,,NA
13313,P0175,,S0090,06-Oct-17,0 sales,0,1,5.5,PR14,,PR03,,NA
13314,P0585,,S0097,06-Oct-17,1 sales,11.99,1,12.95,PR14,,PR03,,NA
13315,P0500,,S0112,06-Oct-17,2 sales,12.87,37,NA,PR14,,PR03,,NA
13316,P0534,,S0112,06-Oct-17,0 sales,0,11,NA,PR14,,PR03,,NA
13317,P0131,,S0119,06-Oct-17,1 sales,2.08,35,2.25,PR14,,PR03,,NA
13318,P0204,,S0051,06-Oct-17,0 sales,0,61,5.9,PR14,,PR03,,NA
13319,P0454,,S0069,06-Oct-17,0 sales,0,5,2.35,PR14,,PR03,,NA
13320,P0348,,S0010,06-Oct-17,0 sales,0,15,2.3,PR14,,PR03,,NA
13321,P0619,,S0008,06-Oct-17,0 sales,0,2,9.95,PR14,,PR03,,NA
13322,P0726,,S0068,06-Oct-17,0 sales,0,15,1,PR14,,PR03,,NA
13323,P0260,,S0106,06-Oct-17,0 sales,0,4,17.5,PR14,,PR03,,NA
13324,P0587,,S0097,06-Oct-17,0 sales,0,10,3.99,PR14,,PR03,,NA
13325,P0283,,S0142,06-Oct-17,0 sales,0,12,23.5,PR14,,PR03,,NA
13326,P0212,,S0084,06-Oct-17,0 sales,0,5,10.75,PR14,,PR03,,NA
13327,P0382,,S0038,06-Oct-17,0 sales,0,14,20.95,PR05,low,PR03,,NA
13328,P0477,,S0105,06-Oct-17,0 sales,0,15,4.9,PR14,,PR03,,NA
13329,P0114,,S0032,06-Oct-17,0 sales,0,12,0.65,PR14,,PR03,,NA
13330,P0015,,S0003,06-Oct-17,0 sales,0,20,2.85,PR14,,PR03,,NA
13331,P0333,,S0074,06-Oct-17,1 sales,1.71,18,1.85,PR14,,PR03,,NA
13332,P0669,,S0020,06-Oct-17,0 sales,0,10,109.95,PR14,,PR03,,NA
13333,P0220,,S0087,06-Oct-17,0 sales,0,41,1.85,PR14,,PR03,,NA
13334,P0694,,S0143,06-Oct-17,0 sales,0,4,6.55,PR14,,PR03,,NA
13335,P0533,,S0084,06-Oct-17,0 sales,0,6,7.75,PR14,,PR03,,NA
13336,P0196,,S0044,06-Oct-17,0 sales,0,20,8.9,PR14,,PR03,,NA
13337,P0690,,S0083,06-Oct-17,0 sales,0,5,14.9,PR14,,PR03,,NA
13338,P0201,,S0070,06-Oct-17,0 sales,0,3,12.95,PR14,,PR03,,NA
13339,P0316,,S0085,06-Oct-17,3.1 sales,200.63,0,69.9,PR14,,PR03,,NA
13340,P0470,,S0010,06-Oct-17,0 sales,0,4,23.25,PR14,,PR03,,NA
13341,P0316,,S0062,06-Oct-17,1.218 sales,67.55,0,59.9,PR14,,PR03,,NA
13342,P0261,,S0142,06-Oct-17,1 sales,4.4,24,4.75,PR14,,PR03,,NA
13343,P0389,,S0012,06-Oct-17,0 sales,0,14,9.45,PR14,,PR03,,NA
13344,P0504,,S0042,06-Oct-17,0 sales,0,1,14.9,PR14,,PR03,,NA
13345,P0330,,S0096,06-Oct-17,0 sales,0,35,2,PR06,low,PR03,,NA
13346,P0525,,S0066,06-Oct-17,2 sales,4.24,95,2.5,PR14,,PR03,,NA
13347,P0435,,S0003,06-Oct-17,0 sales,0,12,27.25,PR14,,PR03,,NA
13348,P0557,,S0065,06-Oct-17,0 sales,0,89,13.45,PR14,,PR03,,NA
13349,P0710,,S0108,06-Oct-17,0 sales,0,81,0.84,PR14,,PR03,,NA
13350,P0125,,S0087,06-Oct-17,0 sales,0,10,2.95,PR14,,PR03,,NA
13351,P0406,,S0056,06-Oct-17,0 sales,0,11,11.5,PR14,,PR03,,NA
13352,P0035,,S0102,06-Oct-17,0 sales,0,5,4.25,PR14,,PR03,,NA
13353,P0116,,S0040,06-Oct-17,0 sales,0,26,1.15,PR14,,PR03,,NA
13354,P0355,,S0085,06-Oct-17,0 sales,0,9,17.9,PR14,,PR03,,NA
13355,P0002,,S0038,06-Oct-17,0 sales,0,23,349,PR14,,PR03,,NA
13356,P0131,,S0008,06-Oct-17,0 sales,0,168,2.25,PR14,,PR03,,NA
13357,P0400,,S0001,07-Oct-17,0 sales,0,5,7.5,PR14,,PR03,,NA
13358,P0615,,S0094,07-Oct-17,1 sales,21.2,11,22.9,PR14,,PR03,,NA
13359,P0543,,S0126,07-Oct-17,0 sales,0,21,2.75,PR14,,PR03,,NA
13360,P0699,,S0026,07-Oct-17,1 sales,10,1,10,PR14,,PR03,,NA
13361,P0599,,S0028,07-Oct-17,0 sales,0,24,NA,PR14,,PR03,,NA
13362,P0268,,S0104,07-Oct-17,1 sales,0.93,2,1,PR14,,PR03,,NA
13363,P0372,,S0042,07-Oct-17,0 sales,0,3,3.5,PR14,,PR03,,NA
13364,P0079,,S0107,07-Oct-17,1 sales,2.41,12,2.6,PR14,,PR03,,NA
13365,P0691,,S0120,07-Oct-17,0 sales,0,5,3,PR14,,PR03,,NA
13366,P0219,,S0104,07-Oct-17,0 sales,0,15,7.25,PR05,verylow,PR03,,NA
13367,P0514,,S0059,07-Oct-17,0 sales,0,2,8.9,PR14,,PR03,,NA
13368,P0356,,S0014,07-Oct-17,0 sales,0,37,2.5,PR14,,PR03,,NA
13369,P0389,,S0058,07-Oct-17,0 sales,0,6,9.45,PR14,,PR03,,NA
13370,P0504,,S0026,07-Oct-17,0 sales,0,4,14.9,PR14,,PR03,,NA
13371,P0681,,S0048,07-Oct-17,10 sales,55.42,1,NA,PR14,,PR03,,NA
13372,P0286,,S0119,07-Oct-17,0 sales,0,22,1,PR14,,PR03,,NA
13373,P0711,,S0052,07-Oct-17,1 sales,8.39,17,9.9,PR14,,PR03,,NA
13374,P0325,,S0105,07-Oct-17,0 sales,0,24,9.25,PR14,,PR03,,NA
13375,P0035,,S0083,07-Oct-17,0 sales,0,8,4.25,PR14,,PR03,,NA
13376,P0233,,S0084,07-Oct-17,0 sales,0,1,39.9,PR14,,PR03,,NA
13377,P0572,,S0115,07-Oct-17,1 sales,0.93,10,1,PR14,,PR03,,NA
13378,P0655,,S0056,07-Oct-17,0 sales,0,2,59.9,PR14,,PR03,,NA
13379,P0219,,S0056,07-Oct-17,1 sales,5.37,5,7.25,PR05,verylow,PR03,,NA
13380,P0572,,S0063,07-Oct-17,2 sales,1.85,3,1,PR14,,PR03,,NA
13381,P0201,,S0032,07-Oct-17,0 sales,0,3,12.95,PR14,,PR03,,NA
13382,P0655,,S0106,07-Oct-17,0 sales,0,1,59.9,PR14,,PR03,,NA
13383,P0097,,S0038,07-Oct-17,0 sales,0,19,12.4,PR14,,PR03,,NA
13384,P0400,,S0063,07-Oct-17,0 sales,0,2,7.5,PR14,,PR03,,NA
13385,P0131,,S0119,07-Oct-17,0 sales,0,35,2.25,PR14,,PR03,,NA
13386,P0083,,S0028,07-Oct-17,0 sales,0,27,NA,PR14,,PR03,,NA
13387,P0204,,S0104,07-Oct-17,0 sales,0,66,5.9,PR14,,PR03,,NA
13388,P0231,,S0026,07-Oct-17,0 sales,0,12,7.9,PR05,high,PR03,,NA
13389,P0694,,S0065,07-Oct-17,0 sales,0,5,6.55,PR14,,PR03,,NA
13390,P0325,,S0142,07-Oct-17,0 sales,0,16,9.25,PR14,,PR03,,NA
13391,P0671,,S0020,07-Oct-17,0 sales,0,1,3.25,PR14,,PR03,,NA
13392,P0432,,S0132,07-Oct-17,0 sales,0,4,19.9,PR14,,PR03,,NA
13393,P0275,,S0116,07-Oct-17,1 sales,1.7,14,2.45,PR05,low,PR03,,NA
13394,P0249,,S0063,07-Oct-17,0 sales,0,4,2.2,PR14,,PR03,,NA
13395,P0397,,S0026,07-Oct-17,0 sales,0,4,18.9,PR14,,PR03,,NA
13396,P0420,,S0094,07-Oct-17,0 sales,0,210,0.75,PR14,,PR03,,NA
13397,P0134,,S0026,07-Oct-17,0 sales,0,36,8.9,PR14,,PR03,,NA
13398,P0613,,S0102,07-Oct-17,1 sales,5.97,12,6.45,PR14,,PR03,,NA
13399,P0402,,S0008,07-Oct-17,3 sales,19.7,5,7.75,PR14,,PR03,,NA
13400,P0015,,S0074,07-Oct-17,1 sales,2.64,6,2.85,PR14,,PR03,,NA
13401,P0068,,S0082,07-Oct-17,0 sales,0,9,6.15,PR14,,PR03,,NA
13402,P0249,,S0113,07-Oct-17,0 sales,0,5,2.2,PR14,,PR03,,NA
13403,P0185,,S0077,07-Oct-17,1 sales,0.75,3,0.75,PR14,,PR03,,NA
13404,P0165,,S0042,07-Oct-17,0 sales,0,23,1.4,PR14,,PR03,,NA
13405,P0278,,S0051,07-Oct-17,1 sales,12.92,2,13.95,PR14,,PR03,,NA
13406,P0165,,S0049,07-Oct-17,0 sales,0,17,1.4,PR14,,PR03,,NA
13407,P0397,,S0038,07-Oct-17,0 sales,0,18,18.9,PR14,,PR03,,NA
13408,P0114,,S0010,08-Oct-17,0 sales,0,5,0.65,PR14,,PR03,,NA
13409,P0420,,S0070,08-Oct-17,0 sales,0,131,0.75,PR14,,PR03,,NA
13410,P0067,,S0067,08-Oct-17,0 sales,0,3,16.9,PR14,,PR03,,NA
13411,P0435,,S0097,08-Oct-17,0 sales,0,13,27.25,PR14,,PR03,,NA
13412,P0459,,S0142,08-Oct-17,1 sales,3.1,30,3.35,PR14,,PR03,,NA
13413,P0470,,S0085,08-Oct-17,0 sales,0,7,23.25,PR14,,PR03,,NA
13414,P0353,,S0013,08-Oct-17,2 sales,9.66,4,9.5,PR05,high,PR03,,NA
13415,P0483,,S0097,08-Oct-17,1 sales,10,3,10,PR14,,PR03,,NA
13416,P0663,,S0029,08-Oct-17,2 sales,6.85,38,NA,PR14,,PR03,,NA
13417,P0583,,S0085,08-Oct-17,1 sales,32.97,6,38.9,PR14,,PR03,,NA
13418,P0330,,S0003,08-Oct-17,0 sales,0,28,2,PR06,low,PR03,,NA
13419,P0103,,S0045,08-Oct-17,6 sales,16.39,39,2.95,PR14,,PR03,,NA
13420,P0658,,S0117,08-Oct-17,0 sales,0,3,28.45,PR14,,PR03,,NA
13421,P0355,,S0028,08-Oct-17,0 sales,0,46,NA,PR14,,PR03,,NA
13422,P0337,,S0094,08-Oct-17,0 sales,0,10,26.9,PR14,,PR03,,NA
13423,P0425,,S0028,08-Oct-17,0 sales,0,12,NA,PR14,,PR03,,NA
13424,P0011,,S0066,08-Oct-17,0 sales,0,5,36,PR14,,PR03,,NA
13425,P0694,,S0058,08-Oct-17,0 sales,0,7,6.55,PR14,,PR03,,NA
13426,P0718,,S0096,08-Oct-17,0 sales,0,9,14,PR14,,PR03,,NA
13427,P0711,,S0085,08-Oct-17,0 sales,0,10,9.9,PR14,,PR03,,NA
13428,P0402,,S0107,08-Oct-17,0 sales,0,20,7.75,PR14,,PR03,,NA
13429,P0051,,S0003,08-Oct-17,1 sales,0.65,14,0.7,PR14,,PR03,,NA
13430,P0400,,S0094,08-Oct-17,0 sales,0,2,7.5,PR14,,PR03,,NA
13431,P0109,,S0081,08-Oct-17,0 sales,0,2,NA,PR14,,PR03,,NA
13432,P0196,,S0013,08-Oct-17,0 sales,0,1,8.9,PR14,,PR03,,NA
13433,P0097,,S0125,08-Oct-17,0 sales,0,12,12.4,PR14,,PR03,,NA
13434,P0514,,S0013,08-Oct-17,1 sales,8.9,1,8.9,PR14,,PR03,,NA
13435,P0341,,S0056,08-Oct-17,0 sales,0,3,34.95,PR14,,PR03,,NA
13436,P0506,,S0066,08-Oct-17,0 sales,0,4,6.5,PR14,,PR03,,NA
13437,P0500,,S0087,08-Oct-17,4 sales,25.74,19,7.95,PR10,verylow,PR03,,NA
13438,P0090,,S0110,08-Oct-17,0 sales,0,10,3.25,PR14,,PR03,,NA
13439,P0134,,S0132,08-Oct-17,0 sales,0,6,8.9,PR14,,PR03,,NA
13440,P0185,,S0062,08-Oct-17,4 sales,3,0,0.75,PR14,,PR03,,NA
13441,P0330,,S0042,08-Oct-17,0 sales,0,40,2,PR06,low,PR03,,NA
13442,P0499,,S0117,08-Oct-17,0 sales,0,20,0.75,PR14,,PR03,,NA
13443,P0204,,S0078,08-Oct-17,0 sales,0,5,5.9,PR14,,PR03,,NA
13444,P0590,,S0133,08-Oct-17,0 sales,0,12,0.6,PR14,,PR03,,NA
13445,P0369,,S0065,08-Oct-17,1 sales,18.47,13,19.95,PR14,,PR03,,NA
13446,P0416,,S0042,08-Oct-17,0 sales,0,13,19.95,PR14,,PR03,,NA
13447,P0296,,S0125,08-Oct-17,0 sales,0,38,0.75,PR14,,PR03,,NA
13448,P0348,,S0090,08-Oct-17,0 sales,0,8,2.1,PR14,,PR03,,NA
13449,P0657,,S0055,08-Oct-17,0 sales,0,5,7.9,PR06,verylow,PR03,,NA
13450,P0327,,S0083,08-Oct-17,0 sales,0,11,3.25,PR14,,PR03,,NA
13451,P0398,,S0125,08-Oct-17,0 sales,0,1,29.9,PR14,,PR03,,NA
13452,P0689,,S0090,08-Oct-17,0 sales,0,2,29.9,PR14,,PR03,,NA
13453,P0141,,S0023,08-Oct-17,1 sales,2.08,9,2.25,PR14,,PR03,,NA
13454,P0350,,S0095,08-Oct-17,0 sales,0,5,3.65,PR14,,PR03,,NA
13455,P0574,,S0065,08-Oct-17,2 sales,3.61,8,1.95,PR14,,PR03,,NA
13456,P0348,,S0031,08-Oct-17,1 sales,2.45,1,2.65,PR14,,PR03,,NA
13457,P0461,,S0056,08-Oct-17,9 sales,75.51,12,16.5,PR05,high,PR03,,NA
13458,P0277,,S0080,08-Oct-17,1 sales,3.66,16,3.95,PR10,verylow,PR03,,NA
13459,P0747,,S0056,08-Oct-17,0 sales,0,6,13.25,PR14,,PR03,,NA
13460,P0148,,S0123,08-Oct-17,0 sales,0,10,6.4,PR14,,PR03,,NA
13461,P0427,,S0144,08-Oct-17,0 sales,0,54,2.45,PR14,,PR03,,NA
13462,P0390,,S0039,08-Oct-17,0 sales,0,1,11.9,PR14,,PR03,,NA
13463,P0332,,S0091,09-Oct-17,0 sales,0,7,37.9,PR14,,PR03,,NA
13464,P0390,,S0002,09-Oct-17,0 sales,0,7,11.9,PR14,,PR03,,NA
13465,P0103,,S0050,09-Oct-17,5 sales,13.66,53,2.95,PR14,,PR03,,NA
13466,P0499,,S0018,09-Oct-17,0 sales,0,24,0.75,PR14,,PR03,,NA
13467,P0611,,S0113,09-Oct-17,0 sales,0,3,15,PR14,,PR03,,NA
13468,P0413,,S0115,09-Oct-17,0 sales,0,6.534,4.99,PR05,low,PR03,,NA
13469,P0602,,S0039,09-Oct-17,0 sales,0,4,10.9,PR14,,PR03,,NA
13470,P0514,,S0026,09-Oct-17,0 sales,0,4,8.9,PR14,,PR03,,NA
13471,P0356,,S0080,09-Oct-17,0 sales,0,22,2.5,PR14,,PR03,,NA
13472,P0070,,S0002,09-Oct-17,0 sales,0,4,8.5,PR14,,PR03,,NA
13473,P0185,,S0131,09-Oct-17,1 sales,0.75,0,0.75,PR14,,PR03,,NA
13474,P0664,,S0039,09-Oct-17,1 sales,1.16,11,1.25,PR14,,PR03,,NA
13475,P0497,,S0060,09-Oct-17,0 sales,0,43,5.5,PR05,moderate,PR03,,NA
13476,P0658,,S0103,09-Oct-17,0 sales,0,3,28.45,PR14,,PR03,,NA
13477,P0718,,S0054,09-Oct-17,0 sales,0,5,14,PR14,,PR03,,NA
13478,P0690,,S0073,09-Oct-17,0 sales,0,16,14.9,PR14,,PR03,,NA
13479,P0642,,S0065,09-Oct-17,0 sales,0,5,2.5,PR14,,PR03,,NA
13480,P0565,,S0097,09-Oct-17,0 sales,0,29,2.75,PR14,,PR03,,NA
13481,P0551,,S0068,09-Oct-17,0 sales,0,13,1.85,PR14,,PR03,,NA
13482,P0079,,S0042,09-Oct-17,0 sales,0,18,2.6,PR14,,PR03,,NA
13483,P0408,,S0018,09-Oct-17,0 sales,0,14,22.95,PR14,,PR03,,NA
13484,P0712,,S0094,09-Oct-17,0 sales,0,22,21.5,PR14,,PR03,,NA
13485,P0130,,S0110,09-Oct-17,0 sales,0,5,9.75,PR14,,PR03,,NA
13486,P0587,,S0113,09-Oct-17,0 sales,0,21,3.99,PR14,,PR03,,NA
13487,P0129,,S0026,09-Oct-17,0 sales,0,21,21.95,PR05,low,PR03,,NA
13488,P0694,,S0008,09-Oct-17,0 sales,0,8,6.55,PR14,,PR03,,NA
13489,P0499,,S0011,09-Oct-17,0 sales,0,17,0.75,PR14,,PR03,,NA
13490,P0690,,S0088,09-Oct-17,0 sales,0,9,14.9,PR14,,PR03,,NA
13491,P0002,,S0038,09-Oct-17,0 sales,0,23,349,PR14,,PR03,,NA
13492,P0402,,S0087,09-Oct-17,0 sales,0,5,7.75,PR14,,PR03,,NA
13493,P0214,,S0056,09-Oct-17,0 sales,0,2,4.5,PR14,,PR03,,NA
13494,P0206,,S0034,09-Oct-17,0 sales,0,19,1.75,PR14,,PR03,,NA
13495,P0481,,S0115,09-Oct-17,0 sales,0,5,5.9,PR14,,PR03,,NA
13496,P0737,,S0088,09-Oct-17,0 sales,0,10,9.95,PR14,,PR03,,NA
13497,P0015,,S0014,09-Oct-17,0 sales,0,18,2.85,PR14,,PR03,,NA
13498,P0448,,S0012,09-Oct-17,1 sales,3.75,30,4.05,PR14,,PR03,,NA
13499,P0297,,S0031,09-Oct-17,0 sales,0,3,14.95,PR14,,PR03,,NA
13500,P0131,,S0049,09-Oct-17,2 sales,4.17,194,2.25,PR14,,PR03,,NA
13501,P0114,,S0022,09-Oct-17,0 sales,0,6,0.65,PR14,,PR03,,NA
13502,P0330,,S0040,09-Oct-17,0 sales,0,21,2,PR06,low,PR03,,NA
13503,P0747,,S0062,09-Oct-17,0 sales,0,21,13.25,PR14,,PR03,,NA
13504,P0720,,S0026,09-Oct-17,0 sales,0,26,17.9,PR14,,PR03,,NA
13505,P0204,,S0039,09-Oct-17,0 sales,0,6,5.9,PR14,,PR03,,NA
13506,P0327,,S0052,09-Oct-17,0 sales,0,11,3.25,PR14,,PR03,,NA
13507,P0333,,S0022,09-Oct-17,0 sales,0,10,2,PR14,,PR03,,NA
13508,P0435,,S0137,09-Oct-17,0 sales,0,5,27.25,PR14,,PR03,,NA
13509,P0345,,S0131,09-Oct-17,0 sales,0,9,3.75,PR14,,PR03,,NA
13510,P0663,,S0055,09-Oct-17,5 sales,15.6,39,4.25,PR10,moderate,PR03,,NA
13511,P0666,,S0056,09-Oct-17,0 sales,0,15,10.9,PR14,,PR03,,NA
13512,P0458,,S0080,09-Oct-17,0 sales,0,50,4.5,PR05,moderate,PR03,,NA
13513,P0690,,S0004,09-Oct-17,0 sales,0,30,14.9,PR14,,PR03,,NA
13514,P0246,,S0035,09-Oct-17,0 sales,0,1,7,PR14,,PR03,,NA
13515,P0260,,S0110,09-Oct-17,0 sales,0,1,17.5,PR14,,PR03,,NA
